Timestamp,Event Type,Duration,Details
2024-11-02 23:18:37,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:38,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:39,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:40,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:41,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:42,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:43,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:44,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:45,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:46,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:47,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:48,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:49,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:50,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:51,Distraction,,Eating/Drinking
2024-11-02 23:18:52,Distraction,,Eating/Drinking
2024-11-02 23:18:52,Distraction,,Eating/Drinking
2024-11-02 23:18:52,Distraction,,Eating/Drinking
2024-11-02 23:18:52,Distraction,,Eating/Drinking
2024-11-02 23:18:52,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:53,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:54,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:55,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
2024-11-02 23:18:56,Distraction,,Eating/Drinking
